,Unnamed: 0,sub,trial_num,trial_num_within_goal,current_state,decision,got_to_goal,got_to_goal_last,goal_switch,control_regressor,RT,eligible_decisions_accuracy,retrieved_cached,planning_depth,delayed_planning,choices,worry,optimally_delayed,optimally_control_choice,optimally_delayed_last,choice_numeric,choices_numeric,choice_numeric_last,interaction_won_and_metachoice,got_to_goal_retrieved_cached,MB_decision,optimal_metacontrol_choice,over_planning,over_control,optimal_metacontrol_choice_last,points_from_choice,points_from_goal,trial_points,total_points,correct_control_action,space_hit_points,goal_points,space_hit_points_total,total_score,metacontrol_accuracy
44,44,sub-005.csv,-0.8305084745762712,5,images/car.png,3,1,0,1,1,1.4533687267842117,0,0,3,0,left,34,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,63900,1.0,0,4,0,4,1
45,45,sub-005.csv,-0.7966101694915254,6,images/car.png,3,1,1,1,1,1.4567761236582608,0,1,3,0,left,34,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,63900,1.0,0,4,0,4,1
46,46,sub-005.csv,-0.7796610169491526,7,images/car.png,3,1,1,0,1,-0.0443699477359405,0,1,3,0,left,34,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,63900,1.0,0,4,0,4,1
47,47,sub-005.csv,-0.711864406779661,8,images/car.png,3,1,1,1,1,0.5101854188785674,0,0,3,0,left,34,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,63900,1.0,0,4,0,4,1
48,48,sub-005.csv,-0.6949152542372882,9,images/car.png,3,1,1,0,1,-1.0191543673333945,0,0,3,0,left,34,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,63900,1.0,0,4,0,4,1
49,49,sub-005.csv,-0.559322033898305,10,images/backpack.png,3,0,1,1,1,-0.1327317124539582,0,1,3,0,left,34,1,1,1,0,0,0.0,0,Lost_Cached,-10,1,1,0,1.0,0,0,0,63900,0.3333333333333333,0,0,0,0,0
50,50,sub-005.csv,-0.5254237288135594,11,images/car.png,3,1,0,1,1,-0.3568178112866431,0,0,3,0,left,34,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,63900,1.0,0,4,0,4,1
51,51,sub-005.csv,-0.4745762711864407,12,images/car.png,3,1,1,1,1,-0.660486398320397,0,0,3,0,left,34,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,63900,1.0,0,4,0,4,1
52,52,sub-005.csv,-0.3728813559322034,13,images/car.png,3,1,1,1,1,-0.8416471888783893,0,1,3,0,left,34,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,63900,1.0,0,4,0,4,1
53,53,sub-005.csv,-0.3559322033898305,14,images/car.png,3,1,1,0,1,-0.3367322704270728,0,1,3,0,left,34,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,63900,1.0,0,4,0,4,1
54,54,sub-005.csv,-0.3389830508474576,15,images/car.png,3,1,1,0,1,-1.526476391719753,0,1,3,0,left,34,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,63900,1.0,0,4,0,4,1
55,55,sub-005.csv,-0.288135593220339,16,images/car.png,3,1,1,1,1,-0.5725237382362065,0,1,3,0,left,34,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,63900,1.0,0,4,0,4,1
56,56,sub-005.csv,-0.1525423728813559,17,images/car.png,3,1,1,1,1,-1.9255194594075795,0,0,3,0,left,34,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,63900,1.0,0,4,0,4,1
57,57,sub-005.csv,-0.1186440677966101,18,images/car.png,3,1,1,1,1,-0.3912663887083514,0,0,3,0,left,34,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,63900,1.0,0,4,0,4,1
58,58,sub-005.csv,-0.0677966101694915,19,images/car.png,3,1,1,1,1,-2.1883639489040227,0,1,3,0,left,34,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,63900,1.0,0,4,0,4,1
59,59,sub-005.csv,-0.0508474576271186,20,images/car.png,3,1,1,0,1,-2.0890879187316416,0,1,3,0,left,34,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,63900,1.0,0,4,0,4,1
60,60,sub-009.csv,-1.0,1,start,1,0,0,1,1,3.421094775709655,1,0,3,1,left,36,0,1,0,0,0,0.0,0,Won_Novel,1,1,0,0,0.0,0,0,-200,53400,0.0,0,0,2,2,1
61,61,sub-009.csv,-0.9830508474576272,2,start,1,1,0,0,1,2.1490842020082845,1,0,3,1,right,36,0,1,0,0,1,0.0,0,Lost_Novel,1,1,0,0,1.0,0,400,500,53400,1.0,0,4,1,5,1
62,62,sub-009.csv,-0.9491525423728814,3,start,1,0,1,1,1,1.5660710157288875,1,1,3,1,right,36,0,1,0,0,1,0.0,0,Lost_Cached,1,1,0,0,1.0,0,0,-200,53400,1.0,0,0,2,2,1
63,63,sub-009.csv,-0.9152542372881356,4,start,1,1,0,1,1,1.5030324065196508,1,1,3,1,right,36,0,1,0,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,500,53400,1.0,0,4,1,5,1
64,64,sub-009.csv,-0.8983050847457628,5,start,1,0,1,0,1,0.2668924582442245,1,1,3,1,right,36,0,1,0,0,1,0.0,0,Lost_Cached,1,1,0,0,1.0,0,0,-200,53400,1.0,0,0,2,2,1
65,65,sub-009.csv,-0.864406779661017,6,start,1,0,0,1,1,0.353259116637563,1,0,3,1,space,36,0,0,0,1,2,0.0,0,Won_Novel,1,0,0,0,1.0,-100,0,-300,53400,,1,0,3,3,0
66,66,sub-009.csv,-0.7288135593220338,7,start,1,0,0,1,1,4.260001645892596,1,1,3,1,space,36,0,0,0,1,2,1.0,-1,Lost_Cached,1,0,0,0,0.0,-100,0,-300,53400,,1,0,3,3,0
67,67,sub-009.csv,-0.6101694915254238,8,start,1,0,0,1,1,1.801264156242301,1,1,3,1,space,36,0,0,0,1,2,1.0,-1,Lost_Cached,1,0,0,0,0.0,-100,0,-300,53400,,1,0,3,3,0
68,68,sub-009.csv,-0.5932203389830508,9,start,1,0,0,0,1,1.3958485739247024,1,1,3,1,space,36,0,0,0,1,2,1.0,-1,Lost_Cached,1,0,0,0,0.0,-100,0,-300,53400,,1,0,3,3,0
69,69,sub-009.csv,-0.5423728813559322,10,start,1,1,0,1,1,1.0069720331129235,1,0,3,1,right,36,1,1,0,0,1,1.0,-1,Lost_Novel,1,1,0,0,0.0,0,400,400,53400,1.0,0,4,0,4,1
70,70,sub-009.csv,-0.3389830508474576,11,start,1,0,1,1,1,-0.6341238401104843,1,0,3,1,space,36,0,0,1,1,2,0.0,0,Won_Novel,1,0,0,0,1.0,-100,0,-300,53400,,1,0,3,3,0
71,71,sub-009.csv,-0.3220338983050847,12,start,1,0,0,0,1,0.4406391831158184,1,1,3,1,space,36,0,0,0,1,2,1.0,-1,Lost_Cached,1,0,0,0,0.0,-100,0,-300,53400,,1,0,3,3,0
72,72,sub-009.csv,-0.2711864406779661,13,start,1,1,0,1,1,0.2902038899952903,1,0,3,1,right,36,1,1,0,0,1,1.0,-1,Lost_Novel,1,1,0,0,0.0,0,400,400,53400,1.0,0,4,0,4,1
73,73,sub-009.csv,-0.2372881355932203,14,start,1,0,1,1,1,-1.3505411914140728,1,0,3,1,space,36,0,0,1,1,2,0.0,0,Won_Novel,1,0,0,0,1.0,-100,0,-300,53400,,1,0,3,3,0
74,74,sub-009.csv,-0.1694915254237288,15,start,1,1,0,1,1,3.360246906666416,1,0,3,1,right,36,1,1,0,0,1,1.0,-1,Lost_Novel,1,1,0,0,0.0,0,400,400,53400,1.0,0,4,0,4,1
75,75,sub-009.csv,-0.135593220338983,16,start,1,0,1,1,1,-2.2072749131897207,1,0,3,1,space,36,0,0,1,1,2,0.0,0,Won_Novel,1,0,0,0,1.0,-100,0,-300,53400,,1,0,3,3,0
76,76,sub-009.csv,-0.1186440677966101,17,start,1,1,0,0,1,0.2331730869513881,1,0,3,1,right,36,1,1,0,0,1,1.0,-1,Lost_Novel,1,1,0,0,0.0,0,400,400,53400,1.0,0,4,0,4,1
77,77,sub-009.csv,-0.0847457627118644,18,start,1,1,1,1,1,0.6670598457966268,1,1,3,1,right,36,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,53400,1.0,0,4,0,4,1
78,78,sub-009.csv,-0.0508474576271186,19,start,1,1,1,1,1,0.0516432331518383,1,1,3,1,right,36,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,53400,1.0,0,4,0,4,1
79,79,sub-009.csv,0.0,20,start,1,0,1,1,1,0.0287818014254519,1,0,3,1,space,36,0,0,1,1,2,0.0,0,Won_Novel,1,0,0,0,1.0,-100,0,-300,53400,,1,0,3,3,0
80,80,sub-009.csv,-1.0,1,images/baby.png,2,0,0,1,1,1.8666350038731616,0,0,3,0,space,36,0,0,0,1,2,0.0,0,Won_Novel,-10,0,1,0,0.0,-100,0,-200,53400,0.0,1,0,2,2,1
81,81,sub-009.csv,-0.9830508474576272,2,images/toothbrush.png,2,1,0,0,1,0.5024103141646435,1,0,3,0,space,36,0,0,0,1,2,1.0,-1,Lost_Novel,0,0,1,0,0.0,100,400,500,53400,1.0,1,4,1,5,0
82,82,sub-009.csv,-0.9491525423728814,3,images/toothbrush.png,2,0,1,1,1,2.201957802376685,1,1,3,0,space,36,0,0,0,1,2,1.0,1,Lost_Cached,0,0,1,0,0.0,-100,0,-200,53400,1.0,1,0,2,2,0
83,83,sub-009.csv,-0.9152542372881356,4,images/toothbrush.png,2,1,0,1,1,-0.9308968842635172,1,1,3,0,space,36,0,0,0,1,2,1.0,-1,Won_Cached,0,0,1,0,0.0,100,400,500,53400,1.0,1,4,1,5,0
84,84,sub-009.csv,-0.8983050847457628,5,images/toothbrush.png,2,0,1,0,1,-1.1523295711740975,1,1,3,0,space,36,0,0,0,1,2,1.0,1,Lost_Cached,0,0,1,0,0.0,-100,0,-200,53400,1.0,1,0,2,2,0
85,85,sub-009.csv,-0.864406779661017,6,images/baby.png,2,0,0,1,1,1.6317667579171635,0,1,3,0,space,36,0,0,0,1,2,1.0,-1,Lost_Cached,-10,0,1,0,0.0,-100,0,-300,53400,,1,0,3,3,1
86,86,sub-009.csv,-0.7288135593220338,7,images/toothbrush.png,2,0,0,1,1,0.56815069038526,1,1,3,0,space,36,0,0,0,1,2,1.0,-1,Lost_Cached,0,0,1,0,0.0,-100,0,-300,53400,,1,0,3,3,0
87,87,sub-009.csv,-0.6101694915254238,8,images/baby.png,2,0,0,1,1,1.0198937039567046,0,1,3,0,space,36,0,0,0,1,2,1.0,-1,Lost_Cached,-10,0,1,0,0.0,-100,0,-300,53400,,1,0,3,3,1
88,88,sub-009.csv,-0.5932203389830508,9,images/toothbrush.png,2,0,0,0,1,1.051765235435267,1,1,3,0,space,36,0,0,0,1,2,1.0,-1,Lost_Cached,0,0,1,0,0.0,-100,0,-300,53400,,1,0,3,3,0
89,89,sub-009.csv,-0.5423728813559322,10,images/toothbrush.png,2,1,0,1,1,0.5440089175562235,1,0,3,0,left,36,1,1,0,0,0,1.0,-1,Lost_Novel,0,1,1,0,0.0,0,400,400,53400,1.0,0,4,0,4,1
90,90,sub-009.csv,-0.3389830508474576,11,images/baby.png,2,0,1,1,1,0.8477977354288546,0,1,3,0,space,36,0,0,1,1,2,0.0,0,Lost_Cached,-10,0,1,0,1.0,-100,0,-300,53400,,1,0,3,3,1
91,91,sub-009.csv,-0.3220338983050847,12,images/baby.png,2,0,0,0,1,-0.1084764763360838,0,1,3,0,space,36,0,0,0,1,2,1.0,-1,Lost_Cached,-10,0,1,0,0.0,-100,0,-300,53400,,1,0,3,3,1
92,92,sub-009.csv,-0.2711864406779661,13,images/toothbrush.png,2,1,0,1,1,-0.1960148839259572,1,1,3,0,left,36,1,1,0,0,0,1.0,-1,Won_Cached,0,1,1,0,0.0,0,400,400,53400,1.0,0,4,0,4,1
93,93,sub-009.csv,-0.2372881355932203,14,images/baby.png,2,0,1,1,1,0.1742053761916969,0,1,3,0,space,36,0,0,1,1,2,0.0,0,Lost_Cached,-10,0,1,0,1.0,-100,0,-300,53400,,1,0,3,3,1
94,94,sub-009.csv,-0.1694915254237288,15,images/toothbrush.png,2,1,0,1,1,0.4077957234464467,1,1,3,0,left,36,1,1,0,0,0,1.0,-1,Won_Cached,0,1,1,0,0.0,0,400,400,53400,1.0,0,4,0,4,1
95,95,sub-009.csv,-0.135593220338983,16,images/baby.png,2,0,1,1,1,0.2280912910381433,0,1,3,0,space,36,0,0,1,1,2,0.0,0,Lost_Cached,-10,0,1,0,1.0,-100,0,-300,53400,,1,0,3,3,1
96,96,sub-009.csv,-0.1186440677966101,17,images/toothbrush.png,2,1,0,0,1,-0.5814269309495373,1,1,3,0,left,36,1,1,0,0,0,1.0,-1,Won_Cached,0,1,1,0,0.0,0,400,400,53400,1.0,0,4,0,4,1
97,97,sub-009.csv,-0.0847457627118644,18,images/toothbrush.png,2,1,1,1,1,-1.17215119200298,1,1,3,0,left,36,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,53400,1.0,0,4,0,4,1
98,98,sub-009.csv,-0.0508474576271186,19,images/toothbrush.png,2,1,1,1,1,-1.003756757655431,1,1,3,0,left,36,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,53400,1.0,0,4,0,4,1
99,99,sub-009.csv,0.0,20,images/baby.png,2,0,1,1,1,-0.1378837073633863,0,1,3,0,space,36,0,0,1,1,2,0.0,0,Lost_Cached,-10,0,1,0,1.0,-100,0,-300,53400,,1,0,3,3,1
100,100,sub-009.csv,-1.0,1,images/bowtie.png,3,0,0,1,1,0.6851654108182876,0,0,3,0,space,36,0,0,0,1,2,0.0,0,Won_Novel,-10,0,1,0,0.0,-100,0,-200,53400,0.0,1,0,2,2,1
101,101,sub-009.csv,-0.9830508474576272,2,images/car.png,3,1,0,0,1,1.6746074844171968,0,0,3,0,left,36,0,1,0,0,0,1.0,-1,Lost_Novel,0,1,1,0,0.0,0,400,500,53400,1.0,0,4,1,5,1
102,102,sub-009.csv,-0.9491525423728814,3,images/backpack.png,3,0,1,1,1,2.670908924421528,0,0,3,0,space,36,0,0,0,1,2,0.0,0,Won_Novel,-10,0,1,0,1.0,-100,0,-200,53400,1.0,1,0,2,2,1
103,103,sub-009.csv,-0.9152542372881356,4,images/car.png,3,1,0,1,1,0.2617486904252764,0,0,3,0,left,36,0,1,0,0,0,1.0,-1,Lost_Novel,0,1,1,0,0.0,0,400,500,53400,1.0,0,4,1,5,1
104,104,sub-009.csv,-0.8983050847457628,5,images/backpack.png,3,0,1,0,1,0.3360435733296593,0,1,3,0,space,36,0,0,0,1,2,0.0,0,Lost_Cached,-10,0,1,0,1.0,-100,0,-200,53400,1.0,1,0,2,2,1
105,105,sub-009.csv,-0.864406779661017,6,images/backpack.png,3,0,0,1,1,-0.5346061524313942,0,1,3,0,space,36,0,0,0,1,2,1.0,-1,Lost_Cached,-10,0,1,0,0.0,-100,0,-300,53400,,1,0,3,3,1
106,106,sub-009.csv,-0.7288135593220338,7,images/backpack.png,3,0,0,1,1,0.2786917806136482,0,0,3,0,space,36,0,0,0,1,2,1.0,-1,Won_Novel,-10,0,1,0,0.0,-100,0,-300,53400,,1,0,3,3,1
107,107,sub-009.csv,-0.6101694915254238,8,images/backpack.png,3,0,0,1,1,-1.3023209273437122,0,0,3,0,space,36,0,0,0,1,2,1.0,-1,Won_Novel,-10,0,1,0,0.0,-100,0,-300,53400,,1,0,3,3,1
108,108,sub-009.csv,-0.5932203389830508,9,images/backpack.png,3,0,0,0,1,0.630899367080418,0,0,3,0,space,36,0,0,0,1,2,1.0,-1,Won_Novel,-10,0,1,0,0.0,-100,0,-300,53400,,1,0,3,3,1
109,109,sub-009.csv,-0.5423728813559322,10,images/car.png,3,1,0,1,1,1.1722963614653836,0,1,3,0,left,36,1,1,0,0,0,1.0,-1,Won_Cached,0,1,1,0,0.0,0,400,400,53400,1.0,0,4,0,4,1
110,110,sub-009.csv,-0.3389830508474576,11,images/bowtie.png,3,0,1,1,1,-1.8369660620661343,0,0,3,0,space,36,0,0,1,1,2,0.0,0,Won_Novel,-10,0,1,0,1.0,-100,0,-300,53400,,1,0,3,3,1
111,111,sub-009.csv,-0.3220338983050847,12,images/bowtie.png,3,0,0,0,1,-1.720369473141382,0,0,3,0,space,36,0,0,0,1,2,1.0,-1,Won_Novel,-10,0,1,0,0.0,-100,0,-300,53400,,1,0,3,3,1
112,112,sub-009.csv,-0.2711864406779661,13,images/car.png,3,1,0,1,1,0.8085718819753627,0,1,3,0,left,36,1,1,0,0,0,1.0,-1,Won_Cached,0,1,1,0,0.0,0,400,400,53400,1.0,0,4,0,4,1
113,113,sub-009.csv,-0.2372881355932203,14,images/backpack.png,3,0,1,1,1,-1.9790533676485675,0,0,3,0,space,36,0,0,1,1,2,0.0,0,Won_Novel,-10,0,1,0,1.0,-100,0,-300,53400,,1,0,3,3,1
114,114,sub-009.csv,-0.1694915254237288,15,images/car.png,3,1,0,1,1,0.1792334601947214,0,1,3,0,left,36,1,1,0,0,0,1.0,-1,Won_Cached,0,1,1,0,0.0,0,400,400,53400,1.0,0,4,0,4,1
115,115,sub-009.csv,-0.135593220338983,16,images/bowtie.png,3,0,1,1,1,-2.1311559773665145,0,0,3,0,space,36,0,0,1,1,2,0.0,0,Won_Novel,-10,0,1,0,1.0,-100,0,-300,53400,,1,0,3,3,1
116,116,sub-009.csv,-0.1186440677966101,17,images/car.png,3,1,0,0,1,0.3703214059725833,0,1,3,0,left,36,1,1,0,0,0,1.0,-1,Won_Cached,0,1,1,0,0.0,0,400,400,53400,1.0,0,4,0,4,1
117,117,sub-009.csv,-0.0847457627118644,18,images/car.png,3,1,1,1,1,-1.3246349807331628,0,0,3,0,left,36,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,53400,1.0,0,4,0,4,1
118,118,sub-009.csv,-0.0508474576271186,19,images/car.png,3,1,1,1,1,-1.980501593824932,0,1,3,0,left,36,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,53400,1.0,0,4,0,4,1
119,119,sub-009.csv,0.0,20,images/backpack.png,3,0,1,1,1,-2.0456199932043253,0,0,3,0,space,36,0,0,1,1,2,0.0,0,Won_Novel,-10,0,1,0,1.0,-100,0,-300,53400,,1,0,3,3,1
120,120,sub-038.csv,-1.0,1,start,1,0,0,1,1,3.031041500656225,1,0,3,1,space,63,0,0,0,1,2,0.0,0,Won_Novel,1,0,0,0,0.0,-100,0,-200,68100,0.0,1,0,2,2,0
121,121,sub-038.csv,-0.9830508474576272,2,start,1,0,0,0,1,2.56630996987006,1,0,3,1,left,63,1,1,0,0,0,1.0,-1,Won_Novel,1,1,0,0,0.0,0,0,0,68100,0.0,0,0,0,0,1
122,122,sub-038.csv,-0.9491525423728814,3,start,1,1,0,1,1,2.1464107001736066,1,0,3,1,right,63,1,1,1,0,1,0.0,0,Lost_Novel,1,1,0,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
123,123,sub-038.csv,-0.9152542372881356,4,start,1,1,1,1,1,1.4174053561449431,1,1,3,1,right,63,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
124,124,sub-038.csv,-0.8813559322033898,5,start,1,1,1,1,1,1.2650020501533863,1,1,3,1,right,63,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
125,125,sub-038.csv,-0.847457627118644,6,start,1,1,1,1,1,1.0121098730447582,1,1,3,1,right,63,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
126,126,sub-038.csv,-0.8135593220338984,7,start,1,1,1,1,1,0.7483453410247076,1,1,3,1,right,63,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
127,127,sub-038.csv,-0.7627118644067796,8,start,1,1,1,1,1,1.2921210348526286,1,1,3,1,right,63,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
128,128,sub-038.csv,-0.7457627118644068,9,start,1,1,1,0,1,0.8297737780917704,1,1,3,1,right,63,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
129,129,sub-038.csv,-0.711864406779661,10,start,1,1,1,1,1,0.4650538995198219,1,1,3,1,right,63,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
130,130,sub-038.csv,-0.6610169491525424,11,start,1,1,1,1,1,0.691295467196471,1,1,3,1,right,63,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
131,131,sub-038.csv,-0.6440677966101694,12,start,1,1,1,0,1,0.3350426438116184,1,1,3,1,right,63,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
132,132,sub-038.csv,-0.5932203389830508,13,start,1,1,1,1,1,0.7097092688589235,1,1,3,1,right,63,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
133,133,sub-038.csv,-0.5423728813559322,14,start,1,1,1,1,1,0.667880653312058,1,1,3,1,right,63,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
134,134,sub-038.csv,-0.4745762711864407,15,start,1,1,1,1,1,0.7289485930233286,1,1,3,1,right,63,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
135,135,sub-038.csv,-0.3898305084745763,16,start,1,1,1,1,1,0.4660583568834508,1,1,3,1,right,63,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
136,136,sub-038.csv,-0.3050847457627119,17,start,1,1,1,1,1,0.0920320854464937,1,1,3,1,right,63,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
137,137,sub-038.csv,-0.1864406779661017,18,start,1,1,1,1,1,0.04200529414503,1,1,3,1,right,63,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
138,138,sub-038.csv,-0.0847457627118644,19,start,1,1,1,1,1,-0.1408725588814155,1,1,3,1,right,63,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
139,139,sub-038.csv,0.0,20,start,1,1,1,1,1,-0.1600513881482268,1,1,3,1,right,63,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
140,140,sub-038.csv,-1.0,1,images/toothbrush.png,2,0,1,1,1,2.878450987000471,1,0,3,0,space,63,0,0,1,1,2,0.0,0,Won_Novel,0,0,1,0,0.0,-100,0,-200,68100,0.0,1,0,2,2,0
141,141,sub-038.csv,-0.9830508474576272,2,images/baby.png,2,0,0,0,1,2.674472734836213,0,0,3,0,left,63,1,1,0,0,0,1.0,-1,Won_Novel,-10,1,1,0,0.0,0,0,0,68100,0.0,0,0,0,0,0
142,142,sub-038.csv,-0.9491525423728814,3,images/toothbrush.png,2,1,0,1,1,2.223466125208085,1,0,3,0,left,63,1,1,1,0,0,0.0,0,Lost_Novel,0,1,1,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
143,143,sub-038.csv,-0.9152542372881356,4,images/toothbrush.png,2,1,1,1,1,0.2070954668926022,1,1,3,0,left,63,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
144,144,sub-038.csv,-0.8813559322033898,5,images/toothbrush.png,2,1,1,1,1,0.6730465088529424,1,1,3,0,left,63,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
145,145,sub-038.csv,-0.847457627118644,6,images/toothbrush.png,2,1,1,1,1,0.1773090149704103,1,1,3,0,left,63,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
146,146,sub-038.csv,-0.8135593220338984,7,images/toothbrush.png,2,1,1,1,1,-0.1910394474136775,1,1,3,0,left,63,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
147,147,sub-038.csv,-0.7627118644067796,8,images/toothbrush.png,2,1,1,1,1,-0.1876557583846565,1,1,3,0,left,63,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
148,148,sub-038.csv,-0.7457627118644068,9,images/toothbrush.png,2,1,1,0,1,-0.3102003838823833,1,1,3,0,left,63,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
149,149,sub-038.csv,-0.711864406779661,10,images/toothbrush.png,2,1,1,1,1,0.3765854085575139,1,1,3,0,left,63,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
150,150,sub-038.csv,-0.6610169491525424,11,images/toothbrush.png,2,1,1,1,1,0.3674862901503823,1,1,3,0,left,63,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
151,151,sub-038.csv,-0.6440677966101694,12,images/toothbrush.png,2,1,1,0,1,-0.2088708920274911,1,1,3,0,left,63,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
152,152,sub-038.csv,-0.5932203389830508,13,images/toothbrush.png,2,1,1,1,1,-0.1510554749199558,1,1,3,0,left,63,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
153,153,sub-038.csv,-0.5423728813559322,14,images/toothbrush.png,2,1,1,1,1,-0.4141527365057298,1,1,3,0,left,63,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
154,154,sub-038.csv,-0.4745762711864407,15,images/toothbrush.png,2,1,1,1,1,-0.4292456367735677,1,1,3,0,left,63,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
155,155,sub-038.csv,-0.3898305084745763,16,images/toothbrush.png,2,1,1,1,1,-0.1858477665705128,1,1,3,0,left,63,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
156,156,sub-038.csv,-0.3050847457627119,17,images/toothbrush.png,2,1,1,1,1,-0.1799643372202764,1,1,3,0,left,63,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
157,157,sub-038.csv,-0.1864406779661017,18,images/toothbrush.png,2,1,1,1,1,-1.1270117631898076,1,1,3,0,left,63,1,1,1,0,0,0.0,0,Won_Cached,0,1,1,0,1.0,0,400,400,68100,1.0,0,4,0,4,1
