,sub,trial_num,trial_num_within_goal,current_state,decision,got_to_goal,got_to_goal_last,goal_switch,control_regressor,RT,eligible_decisions_accuracy,retrieved_cached,planning_depth,delayed_planning,choices,worry,optimally_delayed,optimally_control_choice,optimally_delayed_last
121,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.9830508474576272,2,start,1,0,0,0,1,2.5663099698700598,1,0,3,1,left,63,1,1,0
122,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.9491525423728814,3,start,1,1,0,1,1,2.1464107001736066,1,0,3,1,right,63,1,1,1
123,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.9152542372881356,4,start,1,1,1,1,1,1.4174053561449433,1,1,3,1,right,63,1,1,1
124,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.8813559322033898,5,start,1,1,1,1,1,1.2650020501533865,1,1,3,1,right,63,1,1,1
125,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.847457627118644,6,start,1,1,1,1,1,1.0121098730447582,1,1,3,1,right,63,1,1,1
126,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.8135593220338984,7,start,1,1,1,1,1,0.7483453410247076,1,1,3,1,right,63,1,1,1
127,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.7627118644067796,8,start,1,1,1,1,1,1.2921210348526286,1,1,3,1,right,63,1,1,1
128,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.7457627118644068,9,start,1,1,1,0,1,0.8297737780917704,1,1,3,1,right,63,1,1,1
129,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.711864406779661,10,start,1,1,1,1,1,0.46505389951982196,1,1,3,1,right,63,1,1,1
130,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.6610169491525424,11,start,1,1,1,1,1,0.691295467196471,1,1,3,1,right,63,1,1,1
131,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.6440677966101694,12,start,1,1,1,0,1,0.33504264381161847,1,1,3,1,right,63,1,1,1
132,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.5932203389830508,13,start,1,1,1,1,1,0.7097092688589235,1,1,3,1,right,63,1,1,1
133,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.5423728813559322,14,start,1,1,1,1,1,0.667880653312058,1,1,3,1,right,63,1,1,1
134,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.4745762711864407,15,start,1,1,1,1,1,0.7289485930233286,1,1,3,1,right,63,1,1,1
135,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.3898305084745763,16,start,1,1,1,1,1,0.4660583568834508,1,1,3,1,right,63,1,1,1
136,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.3050847457627119,17,start,1,1,1,1,1,0.09203208544649372,1,1,3,1,right,63,1,1,1
137,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.1864406779661017,18,start,1,1,1,1,1,0.04200529414503007,1,1,3,1,right,63,1,1,1
138,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.0847457627118644,19,start,1,1,1,1,1,-0.1408725588814155,1,1,3,1,right,63,1,1,1
139,5claire_thisExp_2023-05-29_10h48.40.380.csv,0.0,20,start,1,1,1,1,1,-0.1600513881482268,1,1,3,1,right,63,1,1,1
140,5claire_thisExp_2023-05-29_10h48.40.380.csv,-1.0,1,images/toothbrush.png,2,0,1,1,1,2.878450987000471,1,0,3,0,space,63,0,0,1
141,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.9830508474576272,2,images/baby.png,2,0,0,0,1,2.674472734836213,0,0,3,0,left,63,1,1,0
142,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.9491525423728814,3,images/toothbrush.png,2,1,0,1,1,2.223466125208085,1,0,3,0,left,63,1,1,1
143,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.9152542372881356,4,images/toothbrush.png,2,1,1,1,1,0.20709546689260225,1,1,3,0,left,63,1,1,1
144,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.8813559322033898,5,images/toothbrush.png,2,1,1,1,1,0.6730465088529424,1,1,3,0,left,63,1,1,1
145,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.847457627118644,6,images/toothbrush.png,2,1,1,1,1,0.1773090149704103,1,1,3,0,left,63,1,1,1
146,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.8135593220338984,7,images/toothbrush.png,2,1,1,1,1,-0.1910394474136775,1,1,3,0,left,63,1,1,1
147,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.7627118644067796,8,images/toothbrush.png,2,1,1,1,1,-0.18765575838465653,1,1,3,0,left,63,1,1,1
148,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.7457627118644068,9,images/toothbrush.png,2,1,1,0,1,-0.3102003838823833,1,1,3,0,left,63,1,1,1
149,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.711864406779661,10,images/toothbrush.png,2,1,1,1,1,0.37658540855751393,1,1,3,0,left,63,1,1,1
150,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.6610169491525424,11,images/toothbrush.png,2,1,1,1,1,0.36748629015038237,1,1,3,0,left,63,1,1,1
151,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.6440677966101694,12,images/toothbrush.png,2,1,1,0,1,-0.20887089202749115,1,1,3,0,left,63,1,1,1
152,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.5932203389830508,13,images/toothbrush.png,2,1,1,1,1,-0.15105547491995588,1,1,3,0,left,63,1,1,1
153,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.5423728813559322,14,images/toothbrush.png,2,1,1,1,1,-0.41415273650572987,1,1,3,0,left,63,1,1,1
154,5claire_thisExp_2023-05-29_10h48.40.380.csv,-0.4745762711864407,15,images/toothbrush.png,2,1,1,1,1,-0.42924563677356775,1,1,3,0,left,63,1,1,1
