Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66796ba3a3c993dbc4a962d5,66757edf8988b559e6c47e9d,APPROVED,Not Applicable,2024-06-24T12:51:19.015000Z,2024-06-24T13:41:05.656000Z,2024-06-28T21:30:36.251000Z,2024-06-24T13:42:27.430393Z,2987.0,CHPYNJMX,0,English,19,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
6679799350ac90662e9584e7,666c7804412ee35405b09a3b,APPROVED,Not Applicable,2024-06-24T13:50:18.286000Z,2024-06-24T15:04:42.370000Z,2024-06-28T21:30:36.653000Z,2024-06-24T15:04:42.886295Z,4465.0,CHPYNJMX,1,English,21,Male,Asian,Pakistan,United Kingdom,Pakistan,English,Yes,Part-Time
667979ba6746213a50213de3,594a8e2eeaa18e000163f6cd,APPROVED,Not Applicable,2024-06-24T13:50:55.419000Z,2024-06-24T14:45:10.974000Z,2024-06-28T21:30:36.913000Z,2024-06-24T14:45:11.488184Z,3256.0,CHPYNJMX,2305,English,46,Female,White,India,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
667979c06fe4cf008fb0f6e7,5dd00f0e82a527107df2df46,APPROVED,Not Applicable,2024-06-24T13:51:06.744000Z,2024-06-24T14:42:35.515000Z,2024-06-28T21:30:37.535000Z,2024-06-24T14:42:36.064047Z,3089.0,CHPYNJMX,634,English,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
667979c3a8a872833f4372d4,58fbbf0efbafc1000146e2c4,APPROVED,Not Applicable,2024-06-24T13:51:05.136000Z,2024-06-24T14:54:29.028000Z,2024-06-28T21:30:37.807000Z,2024-06-24T14:54:29.727802Z,3804.0,CHPYNJMX,1484,English,60,Female,White,Jamaica,United Kingdom,United Kingdom,English,DATA_EXPIRED,Part-Time
667979dde5af12e2697d930a,6657927becd7a80314f5fd2f,APPROVED,Not Applicable,2024-06-24T13:51:38.944000Z,2024-06-24T15:30:28.609000Z,2024-06-28T21:30:38.087000Z,2024-06-24T15:30:29.122206Z,5930.0,CHPYNJMX,42,English,28,Female,Black,Nigeria,United Kingdom,Nigeria,English,No,Part-Time
667979ea30b057ce4b90afc6,65b7c1dde1a37ff1f9622939,APPROVED,Not Applicable,2024-06-24T13:51:38.829000Z,2024-06-24T14:51:49.415000Z,2024-06-28T21:30:38.371000Z,2024-06-24T14:51:49.910912Z,3611.0,CHPYNJMX,81,English,42,Male,White,Ireland,Ireland,Ireland,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66797aa6e1d787e13090b00f,6658b16c1a1b860affe19282,APPROVED,Not Applicable,2024-06-24T13:54:55.061000Z,2024-06-24T15:20:14.288000Z,2024-06-28T21:30:38.683000Z,2024-06-24T15:20:15.076015Z,5120.0,CHPYNJMX,8,English,23,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
66797b038861d89eac04aa78,5a6ad584d5d4cb0001d63d52,APPROVED,Not Applicable,2024-06-24T13:56:31.300000Z,2024-06-24T15:36:26.196000Z,2024-06-28T21:30:38.969000Z,2024-06-24T15:36:50.980957Z,5995.0,CHPYNJMX,1605,English,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Other
66797b557b1b8f214630f861,6658c2cfb6d37fb6ef8669dc,APPROVED,Not Applicable,2024-06-24T13:58:06.046000Z,2024-06-24T15:14:54.554000Z,2024-06-28T21:30:39.226000Z,2024-06-24T15:15:10.842192Z,4609.0,CHPYNJMX,22,English,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66797b9bbdff1d6c267119dd,6672d70c5675d16c732c7273,APPROVED,Not Applicable,2024-06-24T13:59:04.417000Z,2024-06-24T16:02:07.401000Z,2024-06-28T21:30:39.477000Z,2024-06-24T16:02:07.885939Z,7383.0,CHPYNJMX,7,English,56,Male,White,Ireland,Ireland,Ireland,English,No,Full-Time
66797bd9645960197f6d2f12,5dc0d311e5dc4108137d7c10,APPROVED,Not Applicable,2024-06-24T14:00:06.365000Z,2024-06-24T14:58:31.602000Z,2024-06-28T21:30:39.751000Z,2024-06-24T14:58:32.305247Z,3506.0,CHPYNJMX,1159,English,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66797c99ec0181e7c2183426,6541198e1e471eaf39137012,APPROVED,Not Applicable,2024-06-24T14:03:05.688000Z,2024-06-24T15:10:22.557000Z,2024-06-28T21:30:40.028000Z,2024-06-24T15:10:23.459044Z,4037.0,CHPYNJMX,154,English,19,Male,Black,Nigeria,Ireland,Nigeria,English,Yes,Unemployed (and job seeking)
66797d55d42daab85aadd7b6,5f5f5013f947f6000bd8ddcb,APPROVED,Not Applicable,2024-06-24T14:06:18.649000Z,2024-06-24T14:52:28.413000Z,2024-06-28T21:30:40.282000Z,2024-06-24T14:52:28.868091Z,2770.0,CHPYNJMX,1197,"English, Spanish",35,Female,White,United Kingdom,Spain,United Kingdom,English,No,Full-Time
66797d9f9095f19027351ac4,63ae7b0c1aca181bedb37df0,APPROVED,Not Applicable,2024-06-24T14:07:42.960000Z,2024-06-24T16:17:42.940000Z,2024-06-28T21:30:40.543000Z,2024-06-24T16:41:54.637337Z,7800.0,CHPYNJMX,207,"Arabic, English",54,Male,Asian,Saudi Arabia,United States,United States,English,No,Full-Time
66798a96db76ef1d9e278a7a,6658bed6729ddb9f58912dde,APPROVED,Not Applicable,2024-06-24T15:03:00.861000Z,2024-06-24T16:09:59.162000Z,2024-06-28T21:30:40.846000Z,2024-06-24T16:11:00.039247Z,4019.0,CHPYNJMX,7,English,18,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
6679a954b48888e3bb0d3735,6658ba49f1e9209af5f89e3d,APPROVED,Not Applicable,2024-06-24T17:14:10.629000Z,2024-06-24T18:12:28.678000Z,2024-06-28T21:30:41.118000Z,2024-06-24T18:13:19.299047Z,3499.0,CHPYNJMX,58,"Bengali, English",32,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
6679a95535ff306b83af13ed,665ae45b40ab88f807fbb981,APPROVED,Not Applicable,2024-06-24T17:14:17.683000Z,2024-06-24T18:38:50.799000Z,2024-06-28T21:30:41.370000Z,2024-06-24T18:38:51.270902Z,5074.0,CHPYNJMX,54,English,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6679a95b044cfb5a4f69a4bb,5e93138a7d69590115fa1e21,APPROVED,Not Applicable,2024-06-24T17:19:11.839000Z,2024-06-24T19:08:21.386000Z,2024-06-28T21:30:41.618000Z,2024-06-24T19:08:22.145926Z,6550.0,CHPYNJMX,2225,English,68,Male,White,Germany,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6679ad24905e63d240cfba8f,5fbf90f025a567296d943c7e,APPROVED,Not Applicable,2024-06-24T17:33:01.155000Z,2024-06-24T18:39:34.451000Z,2024-06-28T21:30:41.865000Z,2024-06-24T18:41:03.574264Z,3994.0,CHPYNJMX,2041,English,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6679bfad83e8ed1727741b90,60ed501279c68ea1a313d0aa,APPROVED,Not Applicable,2024-06-24T18:49:21.663000Z,2024-06-24T19:46:03.373000Z,2024-06-28T21:30:42.121000Z,2024-06-24T19:46:46.683637Z,3402.0,CHPYNJMX,1556,English,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6679bfaf3380d1a279e9dac4,5987bfb80e411a0001d83837,APPROVED,Not Applicable,2024-06-24T18:49:28.404000Z,2024-06-24T19:40:32.329000Z,2024-06-28T21:30:42.377000Z,2024-06-24T19:40:32.923827Z,3064.0,CHPYNJMX,653,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6679bfaf6b305f714a671b4e,6675953aa473a834959cd819,APPROVED,Not Applicable,2024-06-24T18:49:29.639000Z,2024-06-24T19:44:34.005000Z,2024-06-28T21:30:42.642000Z,2024-06-24T19:46:37.019727Z,3305.0,CHPYNJMX,4,English,19,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
6679bfb0533dd286ed1db708,5e571601a5b2230d6d2cb29e,APPROVED,Not Applicable,2024-06-24T18:49:29.382000Z,2024-06-24T20:17:27.891000Z,2024-06-28T21:30:42.899000Z,2024-06-24T20:17:28.349786Z,5279.0,CHPYNJMX,1331,English,31,Female,White,United States,United States,United States,English,No,Part-Time
6679bfb13de645ea31fa4258,610fb8ff377a37c16a4edf38,APPROVED,Not Applicable,2024-06-24T18:49:48.474000Z,2024-06-24T19:39:27.708000Z,2024-07-15T00:06:26.092000Z,2024-06-24T19:39:28.259215Z,2980.0,NOCODE,486,English,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
6679bfb18a69e5e347bbc2de,665a1973179e2866e366a2be,APPROVED,Not Applicable,2024-06-24T18:49:34.673000Z,2024-06-24T19:42:54.233000Z,2024-06-28T21:30:43.207000Z,2024-06-24T19:45:29.636278Z,3200.0,CHPYNJMX,32,English,48,Female,Mixed,Canada,United Kingdom,Canada,English,No,Unemployed (and job seeking)
6679bfb2973de150beef50e6,66620adc8ed85217ecb07185,APPROVED,Not Applicable,2024-06-24T18:49:38.256000Z,2024-06-24T19:44:34.830000Z,2024-06-28T21:30:43.506000Z,2024-06-24T19:46:37.248281Z,3297.0,CHPYNJMX,24,English,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6679bfb2bf1dd646b343f3dc,667828112267ea1290749463,APPROVED,Not Applicable,2024-06-24T18:50:50.420000Z,2024-06-24T19:45:46.141000Z,2024-06-28T21:30:43.773000Z,2024-06-24T19:46:44.101545Z,3296.0,CHPYNJMX,8,English,22,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
6679bfb2e6a3561f0f2741c1,5ca8eaf9bd0f9e0001c7d7fa,APPROVED,Not Applicable,2024-06-24T18:53:41.260000Z,2024-06-24T19:56:21.186000Z,2024-06-28T21:30:44.045000Z,2024-06-24T19:56:32.185361Z,3760.0,CHPYNJMX,1005,English,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
6679bfb3aa28479dfe378c1f,5f0f2ff0762218000970c967,APPROVED,Not Applicable,2024-06-24T18:49:25.891000Z,2024-06-24T19:28:18.693000Z,2024-06-28T21:31:45.014000Z,2024-06-24T19:32:25.183924Z,2333.0,CHPYNJMX,894,English,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Due to start a new job within the next month
6679bfb46c574277e648581b,5e02285cac9e16dcddb845ef,APPROVED,Not Applicable,2024-06-24T18:49:24.134000Z,2024-06-24T20:15:19.108000Z,2024-06-28T21:30:44.347000Z,2024-06-24T20:15:19.674060Z,5155.0,CHPYNJMX,1664,English,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6679bfb58a346591fca33137,628f9ef985fa6d3dc816672c,APPROVED,Not Applicable,2024-06-24T18:53:21.912000Z,2024-06-24T19:54:32.537000Z,2024-06-28T21:30:44.621000Z,2024-06-24T19:54:42.534547Z,3671.0,CHPYNJMX,3577,English,32,Male,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6679bfb5fa801e4702da3a47,59317b8761bcd8000107cad6,APPROVED,Not Applicable,2024-06-24T18:49:29.251000Z,2024-06-24T19:39:25.275000Z,2024-06-28T21:30:44.892000Z,2024-06-24T19:39:25.717272Z,2997.0,CHPYNJMX,338,English,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6679bfb68755cb05e7e87fdc,5ed7a0239e6b4a23ec6eb236,APPROVED,Not Applicable,2024-06-24T18:49:37.230000Z,2024-06-24T19:45:32.636000Z,2024-06-28T21:30:45.170000Z,2024-06-24T19:46:42.775901Z,3356.0,CHPYNJMX,699,"English, Spanish",23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6679bfb6d3dc6bbf3529a850,6536d136cb5b206227cf43f1,APPROVED,Not Applicable,2024-06-24T18:49:41.895000Z,2024-06-24T20:08:28.058000Z,2024-06-28T21:30:45.441000Z,2024-06-24T20:08:31.197881Z,4727.0,CHPYNJMX,153,English,36,Male,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Part-Time
6679bfb784cc9e7605a32967,5b1966a168a5ed0001735813,APPROVED,Not Applicable,2024-06-24T18:49:40.022000Z,2024-06-24T19:59:52.891000Z,2024-06-28T21:30:45.722000Z,2024-06-24T20:01:17.050186Z,4213.0,CHPYNJMX,2653,English,60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6679bfb7890ce89f3c29a854,6658e797b169774877e72acb,APPROVED,Not Applicable,2024-06-24T18:50:17.849000Z,2024-06-24T20:06:16.962000Z,2024-06-28T21:30:46.009000Z,2024-06-24T20:06:17.636993Z,4560.0,CHPYNJMX,55,"English, Hindi",33,Female,Asian,India,United Kingdom,India,English,No,Full-Time
6679bfb875033f0f59d92f7e,63f85b1c3124fd03faff2126,APPROVED,Not Applicable,2024-06-24T18:49:40.385000Z,2024-06-24T20:22:45.593000Z,2024-06-28T21:30:46.272000Z,2024-06-24T20:23:54.193721Z,5586.0,CHPYNJMX,555,English,31,Female,Black,Nigeria,United Kingdom,Nigeria,English,DATA_EXPIRED,Full-Time
6679bfba5f4b62cc73e87f33,5e93b11003fcc31e98668579,APPROVED,Not Applicable,2024-06-24T18:49:30.848000Z,2024-06-24T19:35:15.543000Z,2024-06-28T21:30:46.540000Z,2024-06-24T19:35:16.043638Z,2745.0,CHPYNJMX,1218,English,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6679bfba8ea6418db2d0fec1,5996d2256b939900012d9f22,APPROVED,Not Applicable,2024-06-24T18:59:21.007000Z,2024-06-24T21:01:07.731000Z,2024-06-28T21:30:46.843000Z,2024-06-24T21:01:22.267083Z,7307.0,CHPYNJMX,4132,English,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6679bfbafbf59d0e98178cd7,65f07a7446073902ed31d06d,APPROVED,Not Applicable,2024-06-24T18:49:38.527000Z,2024-06-24T19:43:33.378000Z,2024-06-28T21:30:47.115000Z,2024-06-24T19:45:57.639351Z,3235.0,CHPYNJMX,674,English,50,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6679bfbb2b337bb18d2d4f3b,6670beb09644091a916ffb92,APPROVED,Not Applicable,2024-06-24T18:51:29.629000Z,2024-06-24T20:16:08.970000Z,2024-06-28T21:30:47.388000Z,2024-06-24T20:16:09.728007Z,5080.0,CHPYNJMX,12,English,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6679bfbbec30bc6bcf443341,63337737be6252ad76e5f983,APPROVED,Not Applicable,2024-06-24T18:49:36.370000Z,2024-06-24T19:41:56.702000Z,2024-06-28T21:30:47.654000Z,2024-06-24T19:42:58.248890Z,3141.0,CHPYNJMX,1611,English,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6679bfbc9645c5abc1818bb4,603c92ad5ed1c29cf04476ca,APPROVED,Not Applicable,2024-06-24T18:49:40.420000Z,2024-06-24T19:49:36.471000Z,2024-06-28T21:30:50.649000Z,2024-06-24T19:49:37.007480Z,3597.0,CHPYNJMX,2492,English,35,Female,White,United States,United States,United States,English,No,Part-Time
6679bfbd12d7836b253922ce,666476467137870f5dce4a13,APPROVED,Not Applicable,2024-06-24T18:49:44.611000Z,2024-06-24T19:56:03.865000Z,2024-06-28T21:30:50.980000Z,2024-06-24T19:56:13.503086Z,3980.0,CHPYNJMX,32,English,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6679bfbe075892169c4fa963,5b7bf6c98c721a00015d1feb,APPROVED,Not Applicable,2024-06-24T18:49:39.524000Z,2024-06-24T19:46:10.410000Z,2024-06-28T21:30:51.252000Z,2024-06-24T19:46:47.455758Z,3391.0,CHPYNJMX,3086,English,64,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6679bfbf7ca17fb9911eaa3d,665c563fe57fa1dd158da6ab,APPROVED,Not Applicable,2024-06-24T18:49:42.868000Z,2024-06-24T19:58:05.837000Z,2024-06-28T21:30:51.525000Z,2024-06-24T20:00:45.263357Z,4103.0,CHPYNJMX,28,English,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
6679bfbf81d4db588658062b,665f8460cb17ece2fa679d4a,APPROVED,Not Applicable,2024-06-24T18:49:43.415000Z,2024-06-24T19:42:18.394000Z,2024-06-28T21:30:52.028000Z,2024-06-24T19:43:19.305318Z,3155.0,CHPYNJMX,84,English,42,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6679bfc318f34ffd45a32941,5e6fd38fe95be7071b5196bf,APPROVED,Not Applicable,2024-06-24T18:49:57.547000Z,2024-06-24T20:55:14.494000Z,2024-06-28T21:30:52.297000Z,2024-06-24T20:55:15.056612Z,7517.0,CHPYNJMX,3088,"English, Spanish",39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6679bfc45aa7e5d9e861eb30,6657296c2b6895525a58537b,APPROVED,Not Applicable,2024-06-24T18:49:40.738000Z,2024-06-24T19:37:58.070000Z,2024-07-15T00:06:26.489000Z,2024-06-24T19:37:58.799677Z,2898.0,NOCODE,14,English,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6679bfc4a80a7136260b9b71,5e9aff02f4a78b1a1fe7fc3c,APPROVED,Not Applicable,2024-06-24T18:49:59.458000Z,2024-06-24T19:51:03.983000Z,2024-06-28T21:30:52.553000Z,2024-06-24T19:51:04.493109Z,3665.0,CHPYNJMX,1952,English,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6679bfc4f361483918af5607,5e62ece11e3088084e0039b8,APPROVED,Not Applicable,2024-06-24T18:49:51.065000Z,2024-06-24T20:18:24.372000Z,2024-06-28T21:30:52.810000Z,2024-06-24T20:18:24.828440Z,5314.0,CHPYNJMX,2491,English,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6679bfc5e1dabc133171a7e1,6646615a1f66757731bc01f7,APPROVED,Not Applicable,2024-06-24T18:49:41.243000Z,2024-06-24T20:33:51.108000Z,2024-06-28T21:30:53.118000Z,2024-06-24T20:33:51.704391Z,6250.0,CHPYNJMX,59,English,30,Female,Black,Nigeria,United Kingdom,Nigeria,English,No,Full-Time
6679bfc6b2457aa4798d4bbb,59142b45ef024b0001c54c33,APPROVED,Not Applicable,2024-06-24T18:49:47Z,2024-06-24T19:56:50.362000Z,2024-06-28T21:30:53.380000Z,2024-06-24T19:56:51.287763Z,4024.0,CHPYNJMX,2951,English,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6679bfc958ac232272cec96c,6651e613ea4a0dfa62f2e003,APPROVED,Not Applicable,2024-06-24T18:50:32.485000Z,2024-06-24T20:32:17.192000Z,2024-06-28T21:30:53.748000Z,2024-06-24T20:32:32.474912Z,6105.0,CHPYNJMX,86,English,35,Male,Black,Nigeria,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6679bfc9bb7bb553355ee1db,5ec28db2622c500632dc95bc,APPROVED,Not Applicable,2024-06-24T18:55:57.950000Z,2024-06-24T19:39:55.475000Z,2024-06-28T21:30:54.033000Z,2024-06-24T19:39:55.926441Z,2638.0,CHPYNJMX,1070,"English, Spanish",39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6679bfca093e3b47bb03a066,66476990b8c4a981b418584a,APPROVED,Not Applicable,2024-06-24T18:50:31.729000Z,2024-06-24T21:12:28.183000Z,2024-06-28T21:30:54.300000Z,2024-06-24T21:12:28.597297Z,8517.0,CHPYNJMX,88,English,33,Male,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Full-Time
6679bfcadd2011cc3f243f7d,610acbfd3ae11a1b16a1c3ee,APPROVED,Not Applicable,2024-06-24T18:50:05.353000Z,2024-06-24T20:30:04.566000Z,2024-06-28T21:30:54.620000Z,2024-06-24T20:30:50.805237Z,6000.0,CHPYNJMX,856,English,40,Female,White,Ireland,United Kingdom,Ireland,English,No,Full-Time
6679bfcbe6a3561f0f2741cb,5e99c8efae829502a02f6fc8,APPROVED,Not Applicable,2024-06-24T18:49:56.138000Z,2024-06-24T19:42:55.573000Z,2024-06-28T21:30:54.896000Z,2024-06-24T19:45:30.525085Z,3180.0,CHPYNJMX,2178,English,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6679bfcc8326aadc58ada8a9,611e687b8028e22946b055e7,APPROVED,Not Applicable,2024-06-24T18:51:09.724000Z,2024-06-24T20:12:45.961000Z,2024-06-28T21:30:55.165000Z,2024-06-24T20:14:37.281882Z,4897.0,CHPYNJMX,2539,English,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6679bfcc905e63d240cfbe0a,663cdf516e385e420f653aca,APPROVED,Not Applicable,2024-06-24T18:49:58.140000Z,2024-06-24T20:29:48.391000Z,2024-07-15T00:06:26.960000Z,2024-06-24T20:30:28.985433Z,5991.0,NOCODE,33,English,29,Male,Black,Nigeria,United Kingdom,United Kingdom,English,No,Other
6679bfccfec7a833694fa9c5,5c720c7278263500015665f9,APPROVED,Not Applicable,2024-06-24T18:50:46.352000Z,2024-06-24T20:08:49.566000Z,2024-06-28T21:30:55.657000Z,2024-06-24T20:08:51.735305Z,4684.0,CHPYNJMX,3372,English,41,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6679bfcf16fe8e0bccf06ffb,662a9424413abe279fda0f42,APPROVED,Not Applicable,2024-06-24T18:50:24.779000Z,2024-06-24T19:39:26.516000Z,2024-06-28T21:30:55.905000Z,2024-06-24T19:39:26.902109Z,2942.0,CHPYNJMX,376,English,46,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6679bfcfb542e6dc89282254,60cd16e63d3924958e8d3d43,APPROVED,Not Applicable,2024-06-24T18:50:01.398000Z,2024-06-24T19:39:39.723000Z,2024-06-28T21:30:56.182000Z,2024-06-24T19:39:40.117413Z,2979.0,CHPYNJMX,415,English,35,Female,White,Ireland,Ireland,Ireland,English,No,Full-Time
6679bfd212d7836b253922d7,5efb49177e130c0785b93842,APPROVED,Not Applicable,2024-06-24T18:50:05.305000Z,2024-06-24T19:59:22.444000Z,2024-06-28T21:30:56.439000Z,2024-06-24T20:01:04.583582Z,4158.0,CHPYNJMX,916,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6679bfd22c98136f0c4e6a94,66409560ad936cfe4f1438fd,APPROVED,Not Applicable,2024-06-24T18:50:15.300000Z,2024-06-24T19:42:50.251000Z,2024-06-28T21:30:56.688000Z,2024-06-24T19:45:26.546980Z,3155.0,CHPYNJMX,109,English,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6679bfd32c4f9640fa7e88b4,6663e96b22437338474611a4,APPROVED,Not Applicable,2024-06-24T18:51:26.701000Z,2024-06-24T19:58:25.580000Z,2024-06-28T21:30:56.954000Z,2024-06-24T20:00:50.019571Z,4019.0,CHPYNJMX,15,English,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6679bfd38a346591fca33140,614782b3984210a92c787d6d,APPROVED,Not Applicable,2024-06-24T18:50:05.440000Z,2024-06-24T19:36:33.727000Z,2024-06-28T21:30:57.235000Z,2024-06-24T19:36:34.600346Z,2789.0,CHPYNJMX,932,English,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6679bfd42190581840c8d868,6664367a93dafd0bdba0e810,APPROVED,Not Applicable,2024-06-24T18:50:56.418000Z,2024-06-24T21:02:32.514000Z,2024-07-15T00:06:27.505000Z,2024-06-24T21:03:01.430317Z,7897.0,NOCODE,29,English,23,Male,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Part-Time
6679bfd450cff52c1d091bd5,5e2881eaa9af590560d04047,APPROVED,Not Applicable,2024-06-24T18:50:04.221000Z,2024-06-24T19:35:21.138000Z,2024-06-28T21:30:57.504000Z,2024-06-24T19:35:21.686326Z,2717.0,CHPYNJMX,499,English,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6679bfd77c5d25a5000b9bd3,6172cf92f2ea6613f717abb6,APPROVED,Not Applicable,2024-06-24T18:50:04.471000Z,2024-06-24T20:01:55.808000Z,2024-06-28T21:30:57.793000Z,2024-06-24T20:02:02.849229Z,4312.0,CHPYNJMX,2817,English,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6679bfd8044cfb5a4f69a93d,639b6f709020ae5b16daad25,APPROVED,Not Applicable,2024-06-24T18:50:33.710000Z,2024-06-24T19:43:01Z,2024-06-28T21:30:58.072000Z,2024-06-24T19:45:34.867334Z,3148.0,CHPYNJMX,1205,English,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6679bfd98f8d6c06f3a9ed19,6658ddd57a2770523b858e4f,APPROVED,Not Applicable,2024-06-24T18:52:22.214000Z,2024-06-24T20:05:42.025000Z,2024-06-28T21:30:58.349000Z,2024-06-24T20:05:42.531565Z,4400.0,CHPYNJMX,40,"English, French, Italian, Romanian, Spanish",38,Female,White,Romania,United Kingdom,United Kingdom,English,Yes,Full-Time
6679bfd9fed982914cabd196,5de4eb36c4ba0907aedd3443,APPROVED,Not Applicable,2024-06-24T18:50:01.622000Z,2024-06-24T19:38:11.426000Z,2024-06-28T21:30:58.919000Z,2024-06-24T19:38:12.271251Z,2890.0,CHPYNJMX,1531,English,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6679bfda0d1a83216d7178fd,5daa50967776b10016e1bc9b,APPROVED,Not Applicable,2024-06-24T18:51:36.694000Z,2024-06-24T19:36:32.670000Z,2024-06-28T21:30:59.200000Z,2024-06-24T19:36:33.201045Z,2696.0,CHPYNJMX,1982,"English, Scots",37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6679bfda66e6eddd4abb99d9,661c37c372bb8537fe7fe83f,APPROVED,Not Applicable,2024-06-24T18:50:02.818000Z,2024-06-24T20:06:22.625000Z,2024-06-28T21:30:59.460000Z,2024-06-24T20:06:24.017895Z,4580.0,CHPYNJMX,399,"English, Spanish",27,Female,Mixed,United States,United States,United States,English,No,Full-Time
6679bfdb7b8095ca3dd0fe32,5cb9051d43630e00018afa56,APPROVED,Not Applicable,2024-06-24T18:50:13.278000Z,2024-06-24T20:01:48.747000Z,2024-06-28T21:30:59.729000Z,2024-06-24T20:02:01.037840Z,4296.0,CHPYNJMX,910,English,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
