,MB_beta,forgetting,MB_depth,MB_breadth_A1,MB_breadth_A2,rewardEffectCache,cache,CB,repeat_control
141,0.898401951205968,0.03216340381052348,0.040996894816895925,4.143360423813123,0.7076259565153767,0.5809802628926966,2.5847099017141666,0.15471805532192157,3.462047796872591
142,1.3999093255133759,0.051800110445954325,0.3768458080930177,2.8335448092236595,0.2830760806153516,1.3885765389201044,2.0441483911414142,0.24902292616197227,3.557494666104904
143,2.931366500069897,0.06337068220613123,0.08697063766553831,1.3221158840805893,1.0942042975327588,0.4846051589560768,2.4752617797462637,-1.007207888021181,2.396467508835242
144,0.785794436523602,0.03444900121506529,0.797902894519377,1.8165993680665018,0.4700683285637505,0.9399565495890685,2.133082884588089,1.4972244335875373,0.6891320124547604
145,1.5483277349782454,0.04800227550970272,0.8264176510075103,5.38935835389536,0.0392020093951833,0.7619636215013482,2.154355108414326,0.11714990443757067,1.239849650562121
146,1.4310249219631324,0.10864843284139328,0.05423264556408663,3.8510634586499113,0.502809116918318,0.46357384409644775,2.049901634021912,0.4972601978028507,2.3141717025979545
147,2.0198103598041275,0.06720215451807693,0.9246366214649957,1.6041055812202112,0.02076487661375963,0.9688267370811445,2.2821819956587706,0.3265968856011263,1.4986554285295006
148,1.0619287202031837,0.0496523353812679,0.7859216458832388,4.356461353743347,0.47523843396251875,0.9402909721717765,2.8982077319579846,2.0244429976376,3.693216871041775
149,0.5240595962996186,0.03297544689037521,0.577125080208403,3.459228033089989,0.7042265496779903,0.5703713088426177,2.0051330937774616,-0.16737845181489217,6.536643128715383
150,1.7332289363559603,0.08592280650590121,0.6024299906054911,3.143371831969148,2.3221159509466096,0.7250311398609801,1.8428724483959495,0.7054831129608166,1.638883297362236
151,1.298235416839431,0.017540949295375703,0.7781872030763217,5.618087830742046,2.823779927254221,1.017332097548968,1.7146806819454676,0.21205273492555105,2.0175475026373664
152,1.9226200372873126,0.04903897626205629,0.8875395455351316,5.194698302898312,0.12087611921293946,0.9824935623506401,2.7569147750031417,0.5670056938470371,1.0569407204461876
153,0.7013693777453032,0.18246558752682257,0.49462155061602164,3.9933253240257676,1.0285610443627875,0.8136067622684036,1.5146811676910823,1.3249077358860384,4.108580568175407
154,0.43037676529539437,0.0788462004301875,0.4465147111109167,3.082450756944301,0.8243768777605405,0.29920408952553673,4.651166962304793,0.48847804226511277,2.1145825196324686
155,1.9613911127604198,0.026818758256435114,0.6111228489864711,5.020334952400246,0.9431901134074836,0.8872599378949948,3.9147830961722336,0.1821490527742367,3.3407295358111497
156,2.422899632728412,0.039503614879175974,0.6333051853887508,4.015148304964269,0.3779812539578102,1.2915994956676924,2.857884608776941,-0.18477584847473194,1.0684776533185656
157,1.5969497918205033,0.06307403743613488,0.8730787957955843,4.837015279675465,0.9421808305662351,0.7433321544409185,3.664751360801327,0.6261806724426117,4.87984222394965
158,1.8251384313857948,0.04899971885043634,0.9057174732334483,1.7832022660491402,0.029855098825209654,1.2508481369359443,1.7167771527659468,0.6792997539031855,1.7846433367052332
159,1.8772482534853814,0.02712974055844301,0.9553999632746495,0.898920515490095,1.1151518561238225,0.036790474363146745,1.2809384366512437,0.12567515618222816,1.3238987009243697
