sub,planning_depth,trial_num_within_goal,decision,rollouts,control,b1,b2,RT_sec,RT,delayed_planning,goal_switch,control_regressor
9,1,2,2,4.690811128781353,1,0.8142667389112123,0.1727027821953382,2.107243338634406,0.7453806187251505,0,0,1.0
9,1,2,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,1,0,1.0
9,1,3,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,3,2,2.6908111287813528,0,0.8142667389112123,0.1727027821953382,1.5072433386344057,0.41028237882837015,0,0,0.0
9,1,3,3,4.0,1,0.8142667389112123,0.1727027821953382,1.9,0.6418538861723947,1,0,1.0
9,1,4,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,4,2,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,4,3,2.0,1,0.8142667389112123,0.1727027821953382,1.2999999999999998,0.2623642644674909,1,0,1.0
9,1,5,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,5,2,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,5,3,2.0,1,0.8142667389112123,0.1727027821953382,1.2999999999999998,0.2623642644674909,1,0,1.0
9,1,6,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,6,2,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,6,3,2.0,1,0.8142667389112123,0.1727027821953382,1.2999999999999998,0.2623642644674909,1,0,1.0
9,1,7,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,7,2,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,7,3,2.0,1,0.8142667389112123,0.1727027821953382,1.2999999999999998,0.2623642644674909,1,0,1.0
9,1,8,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,8,2,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,8,3,2.0,1,0.8142667389112123,0.1727027821953382,1.2999999999999998,0.2623642644674909,1,0,1.0
9,1,9,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,9,2,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,9,3,2.0,1,0.8142667389112123,0.1727027821953382,1.2999999999999998,0.2623642644674909,1,0,1.0
9,1,10,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,10,2,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,10,3,2.0,1,0.8142667389112123,0.1727027821953382,1.2999999999999998,0.2623642644674909,1,0,1.0
9,1,11,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,11,2,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,11,3,2.0,1,0.8142667389112123,0.1727027821953382,1.2999999999999998,0.2623642644674909,1,0,1.0
9,1,12,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,12,2,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,12,3,2.0,1,0.8142667389112123,0.1727027821953382,1.2999999999999998,0.2623642644674909,1,0,1.0
9,1,13,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,13,2,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,13,3,2.0,1,0.8142667389112123,0.1727027821953382,1.2999999999999998,0.2623642644674909,1,0,1.0
9,1,14,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,14,2,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,14,3,2.0,1,0.8142667389112123,0.1727027821953382,1.2999999999999998,0.2623642644674909,1,0,1.0
9,1,15,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,15,2,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,15,3,2.0,1,0.8142667389112123,0.1727027821953382,1.2999999999999998,0.2623642644674909,1,0,1.0
9,1,16,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
