,Unnamed: 0,sub,trial_num,trial_num_within_goal,current_state,decision,got_to_goal,got_to_goal_last,goal_switch,control_regressor,RT,eligible_decisions_accuracy,retrieved_cached,planning_depth,delayed_planning,choices,worry,optimally_delayed,optimally_control_choice,optimally_delayed_last,choice_numeric,choice_numeric_last,choices_numeric,interaction_won_and_metachoice,got_to_goal_retrieved_cached,MB_decision,optimal_metacontrol_choice,optimal_metacontrol_choice_accurate,over_planning,over_control,optimal_metacontrol_choice_last,points_from_choice,points_from_goal,trial_points,total_points,correct_control_action,meta_action,switch_order,goal_reachability
2811,2811,5thisExp_2024-06-24_15h30.26.825.csv,-0.4406779661016949,12,images/car.png,3,1,1.0,1,1,0.4966455601921567,0,0,3,0,left,78,1,1,0,0,0.0,0,0,Lost_Novel,0,1,1,1,0,0.0,0,400,400,56100,1.0,0,1,0
2812,2812,5thisExp_2024-06-24_15h30.26.825.csv,-0.3050847457627119,13,images/car.png,3,1,1.0,1,1,-1.2573735810530513,0,0,3,0,left,78,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,56100,1.0,0,1,0
2813,2813,5thisExp_2024-06-24_15h30.26.825.csv,-0.2711864406779661,14,images/car.png,3,1,1.0,1,1,-1.271538123821702,0,0,3,0,left,78,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,56100,1.0,0,1,0
2814,2814,5thisExp_2024-06-24_15h30.26.825.csv,-0.1694915254237288,15,images/car.png,3,1,1.0,1,1,-0.4594989966006499,0,0,3,0,left,78,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,56100,1.0,0,1,0
2815,2815,5thisExp_2024-06-24_15h30.26.825.csv,-0.1525423728813559,16,images/car.png,3,1,1.0,0,1,-1.0847093834991182,0,0,3,0,left,78,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,56100,1.0,0,1,0
2816,2816,5thisExp_2024-06-24_15h30.26.825.csv,-0.1016949152542373,17,images/car.png,3,1,1.0,1,1,-1.5755196942306398,0,0,3,0,left,78,0,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,500,56100,1.0,0,1,1
2817,2817,5thisExp_2024-06-24_15h30.26.825.csv,-0.0677966101694915,18,images/car.png,3,1,1.0,1,1,-1.6164625273710649,0,0,3,0,left,78,0,1,0,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,500,56100,1.0,0,1,1
2818,2818,5thisExp_2024-06-24_15h30.26.825.csv,-0.0508474576271186,19,images/backpack.png,3,0,0.0,0,1,0.8017324909733861,0,0,3,0,space,78,0,0,0,1,1.0,2,-1,Won_Novel,-10,0,0,1,0,1.0,-100,0,-300,56100,,1,1,1
2819,2819,5thisExp_2024-06-24_15h30.26.825.csv,0.0,20,images/car.png,3,1,1.0,1,1,-1.1397468320266646,0,0,3,0,left,78,0,1,0,0,0.0,0,0,Lost_Novel,0,1,1,1,0,0.0,0,400,500,56100,1.0,0,1,1
2820,2820,5thisExp_2024-06-24_15h43.08.804.csv,-1.0,1,start,1,1,,1,1,3.005222102352758,1,0,3,1,right,51,1,1,0,0,0.0,1,0,Lost_Novel,1,1,1,0,0,0.0,0,400,400,72000,1.0,0,1,0
2821,2821,5thisExp_2024-06-24_15h43.08.804.csv,-0.9491525423728814,2,start,1,1,1.0,1,1,1.981098015929904,1,1,3,1,right,51,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,72000,1.0,0,1,0
2822,2822,5thisExp_2024-06-24_15h43.08.804.csv,-0.9152542372881356,3,start,1,1,1.0,1,1,1.268270671508667,1,1,3,1,right,51,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,72000,1.0,0,1,0
2823,2823,5thisExp_2024-06-24_15h43.08.804.csv,-0.7796610169491526,4,start,1,1,1.0,1,1,0.8281587272158222,1,1,3,1,right,51,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,72000,1.0,0,1,0
2824,2824,5thisExp_2024-06-24_15h43.08.804.csv,-0.6949152542372882,5,start,1,1,1.0,1,1,1.2758375480373152,1,1,3,1,right,51,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,72000,1.0,0,1,0
2825,2825,5thisExp_2024-06-24_15h43.08.804.csv,-0.6610169491525424,6,start,1,1,1.0,1,1,1.5585655820603437,1,1,3,1,right,51,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,72000,1.0,0,1,0
2826,2826,5thisExp_2024-06-24_15h43.08.804.csv,-0.6440677966101694,7,start,1,1,1.0,0,1,0.4115797091080184,1,1,3,1,right,51,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,72000,1.0,0,1,0
2827,2827,5thisExp_2024-06-24_15h43.08.804.csv,-0.5932203389830508,8,start,1,1,1.0,1,1,0.3103482429506923,1,1,3,1,right,51,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,72000,1.0,0,1,0
2828,2828,5thisExp_2024-06-24_15h43.08.804.csv,-0.5423728813559322,9,start,1,1,1.0,1,1,0.1178719205948891,1,1,3,1,right,51,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,72000,1.0,0,1,0
2829,2829,5thisExp_2024-06-24_15h43.08.804.csv,-0.4745762711864407,10,start,1,1,1.0,1,1,0.1407180069388793,1,1,3,1,right,51,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,72000,1.0,0,1,0
2830,2830,5thisExp_2024-06-24_15h43.08.804.csv,-0.4576271186440678,11,start,1,1,1.0,0,1,-0.1482680166691028,1,1,3,1,right,51,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,72000,1.0,0,1,0
2831,2831,5thisExp_2024-06-24_15h43.08.804.csv,-0.423728813559322,12,start,1,1,1.0,1,1,-0.1132806864589662,1,1,3,1,right,51,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,72000,1.0,0,1,0
2832,2832,5thisExp_2024-06-24_15h43.08.804.csv,-0.3728813559322034,13,start,1,1,1.0,1,1,0.1135965065825406,1,1,3,1,right,51,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,72000,1.0,0,1,0
2833,2833,5thisExp_2024-06-24_15h43.08.804.csv,-0.3559322033898305,14,start,1,1,1.0,0,1,-0.0954101848046581,1,1,3,1,right,51,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,72000,1.0,0,1,0
2834,2834,5thisExp_2024-06-24_15h43.08.804.csv,-0.3050847457627119,15,start,1,1,1.0,1,1,0.6146990342308034,1,1,3,1,right,51,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,72000,1.0,0,1,0
2835,2835,5thisExp_2024-06-24_15h43.08.804.csv,-0.2203389830508474,16,start,1,1,1.0,1,1,0.0997548331369922,1,1,3,1,right,51,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,72000,1.0,0,1,0
2836,2836,5thisExp_2024-06-24_15h43.08.804.csv,-0.1864406779661017,17,start,1,1,1.0,1,1,1.2990738713586183,1,1,3,1,right,51,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,72000,1.0,0,1,0
2837,2837,5thisExp_2024-06-24_15h43.08.804.csv,-0.1525423728813559,18,start,1,1,1.0,1,1,0.5492190717528606,1,1,3,1,right,51,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,72000,1.0,0,1,0
2838,2838,5thisExp_2024-06-24_15h43.08.804.csv,-0.0508474576271186,19,start,1,1,1.0,1,1,0.1118990924974088,1,1,3,1,right,51,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,72000,1.0,0,1,0
2839,2839,5thisExp_2024-06-24_15h43.08.804.csv,-0.0338983050847457,20,start,1,1,1.0,0,1,0.276798055849702,1,1,3,1,right,51,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,72000,1.0,0,1,0
2840,2840,5thisExp_2024-06-24_15h43.08.804.csv,-1.0,1,images/toothbrush.png,2,1,,1,1,1.701834761700068,1,0,3,0,left,51,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,0.0,0,400,400,72000,1.0,0,1,0
2841,2841,5thisExp_2024-06-24_15h43.08.804.csv,-0.9491525423728814,2,images/toothbrush.png,2,1,1.0,1,1,1.666555214317853,1,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2842,2842,5thisExp_2024-06-24_15h43.08.804.csv,-0.9152542372881356,3,images/toothbrush.png,2,1,1.0,1,1,1.9355567369758215,1,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2843,2843,5thisExp_2024-06-24_15h43.08.804.csv,-0.7796610169491526,4,images/toothbrush.png,2,1,1.0,1,1,1.5215461480171633,1,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2844,2844,5thisExp_2024-06-24_15h43.08.804.csv,-0.6949152542372882,5,images/toothbrush.png,2,1,1.0,1,1,1.5958662324040056,1,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2845,2845,5thisExp_2024-06-24_15h43.08.804.csv,-0.6610169491525424,6,images/toothbrush.png,2,1,1.0,1,1,-0.4453500418070794,1,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2846,2846,5thisExp_2024-06-24_15h43.08.804.csv,-0.6440677966101694,7,images/toothbrush.png,2,1,1.0,0,1,0.2161592175397651,1,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2847,2847,5thisExp_2024-06-24_15h43.08.804.csv,-0.5932203389830508,8,images/toothbrush.png,2,1,1.0,1,1,-1.0177699008240089,1,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2848,2848,5thisExp_2024-06-24_15h43.08.804.csv,-0.5423728813559322,9,images/toothbrush.png,2,1,1.0,1,1,-1.152013065395225,1,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2849,2849,5thisExp_2024-06-24_15h43.08.804.csv,-0.4745762711864407,10,images/toothbrush.png,2,1,1.0,1,1,-1.2167203771484385,1,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2850,2850,5thisExp_2024-06-24_15h43.08.804.csv,-0.4576271186440678,11,images/toothbrush.png,2,1,1.0,0,1,-1.296819354692288,1,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2851,2851,5thisExp_2024-06-24_15h43.08.804.csv,-0.423728813559322,12,images/toothbrush.png,2,1,1.0,1,1,-1.1011154188862282,1,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2852,2852,5thisExp_2024-06-24_15h43.08.804.csv,-0.3728813559322034,13,images/toothbrush.png,2,1,1.0,1,1,-1.213013548978085,1,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2853,2853,5thisExp_2024-06-24_15h43.08.804.csv,-0.3559322033898305,14,images/toothbrush.png,2,1,1.0,0,1,-1.276901984348694,1,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2854,2854,5thisExp_2024-06-24_15h43.08.804.csv,-0.3050847457627119,15,images/toothbrush.png,2,1,1.0,1,1,-0.8126066205972733,1,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2855,2855,5thisExp_2024-06-24_15h43.08.804.csv,-0.2203389830508474,16,images/toothbrush.png,2,1,1.0,1,1,-0.6075200945925083,1,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2856,2856,5thisExp_2024-06-24_15h43.08.804.csv,-0.1864406779661017,17,images/toothbrush.png,2,1,1.0,1,1,-1.2545645904419962,1,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2857,2857,5thisExp_2024-06-24_15h43.08.804.csv,-0.1525423728813559,18,images/toothbrush.png,2,1,1.0,1,1,-0.6316758584718444,1,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2858,2858,5thisExp_2024-06-24_15h43.08.804.csv,-0.0508474576271186,19,images/toothbrush.png,2,1,1.0,1,1,-1.4662037443481926,1,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2859,2859,5thisExp_2024-06-24_15h43.08.804.csv,-0.0338983050847457,20,images/toothbrush.png,2,1,1.0,0,1,-1.205640861426633,1,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2860,2860,5thisExp_2024-06-24_15h43.08.804.csv,-1.0,1,images/car.png,3,1,,1,1,0.857898616160436,0,0,3,0,left,51,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,0.0,0,400,400,72000,1.0,0,1,0
2861,2861,5thisExp_2024-06-24_15h43.08.804.csv,-0.9491525423728814,2,images/car.png,3,1,1.0,1,1,0.6367355466339825,0,0,3,0,left,51,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2862,2862,5thisExp_2024-06-24_15h43.08.804.csv,-0.9152542372881356,3,images/car.png,3,1,1.0,1,1,0.822814868681982,0,0,3,0,left,51,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2863,2863,5thisExp_2024-06-24_15h43.08.804.csv,-0.7796610169491526,4,images/car.png,3,1,1.0,1,1,-0.9605038865504804,0,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2864,2864,5thisExp_2024-06-24_15h43.08.804.csv,-0.6949152542372882,5,images/car.png,3,1,1.0,1,1,-1.0172166504641156,0,0,3,0,left,51,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2865,2865,5thisExp_2024-06-24_15h43.08.804.csv,-0.6610169491525424,6,images/car.png,3,1,1.0,1,1,0.5183770399188251,0,0,3,0,left,51,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2866,2866,5thisExp_2024-06-24_15h43.08.804.csv,-0.6440677966101694,7,images/car.png,3,1,1.0,0,1,-0.5096596371260212,0,0,3,0,left,51,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2867,2867,5thisExp_2024-06-24_15h43.08.804.csv,-0.5932203389830508,8,images/car.png,3,1,1.0,1,1,-1.2612488721456665,0,0,3,0,left,51,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2868,2868,5thisExp_2024-06-24_15h43.08.804.csv,-0.5423728813559322,9,images/car.png,3,1,1.0,1,1,-1.3668839676000673,0,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2869,2869,5thisExp_2024-06-24_15h43.08.804.csv,-0.4745762711864407,10,images/car.png,3,1,1.0,1,1,-1.367668896996726,0,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2870,2870,5thisExp_2024-06-24_15h43.08.804.csv,-0.4576271186440678,11,images/car.png,3,1,1.0,0,1,-1.2786963505218725,0,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2871,2871,5thisExp_2024-06-24_15h43.08.804.csv,-0.423728813559322,12,images/car.png,3,1,1.0,1,1,-1.1884275929904735,0,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2872,2872,5thisExp_2024-06-24_15h43.08.804.csv,-0.3728813559322034,13,images/car.png,3,1,1.0,1,1,-1.2454894845288695,0,0,3,0,left,51,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2873,2873,5thisExp_2024-06-24_15h43.08.804.csv,-0.3559322033898305,14,images/car.png,3,1,1.0,0,1,-1.3074831806956009,0,0,3,0,left,51,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2874,2874,5thisExp_2024-06-24_15h43.08.804.csv,-0.3050847457627119,15,images/car.png,3,1,1.0,1,1,-1.2351195333227727,0,0,3,0,left,51,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2875,2875,5thisExp_2024-06-24_15h43.08.804.csv,-0.2203389830508474,16,images/car.png,3,1,1.0,1,1,-0.9248270628964416,0,0,3,0,left,51,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2876,2876,5thisExp_2024-06-24_15h43.08.804.csv,-0.1864406779661017,17,images/car.png,3,1,1.0,1,1,-1.2942622756733968,0,1,3,0,left,51,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2877,2877,5thisExp_2024-06-24_15h43.08.804.csv,-0.1525423728813559,18,images/car.png,3,1,1.0,1,1,0.4400597528726634,0,0,3,0,left,51,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2878,2878,5thisExp_2024-06-24_15h43.08.804.csv,-0.0508474576271186,19,images/car.png,3,1,1.0,1,1,-1.502828177375842,0,0,3,0,left,51,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2879,2879,5thisExp_2024-06-24_15h43.08.804.csv,-0.0338983050847457,20,images/car.png,3,1,1.0,0,1,-1.401611065231784,0,0,3,0,left,51,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,72000,1.0,0,1,0
2880,2880,5thisExp_2024-06-24_16h03.13.364.csv,-0.9830508474576272,1,start,1,1,,1,1,1.5690949698168235,1,0,3,1,right,61,1,1,0,0,0.0,1,0,Lost_Novel,1,1,1,0,0,0.0,0,400,400,54300,1.0,0,1,0
2881,2881,5thisExp_2024-06-24_16h03.13.364.csv,-0.9491525423728814,2,start,1,1,1.0,1,1,0.9439837168909035,1,1,3,1,right,61,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,54300,1.0,0,1,0
2882,2882,5thisExp_2024-06-24_16h03.13.364.csv,-0.8813559322033898,3,start,1,1,1.0,1,1,0.0085632306604878,1,1,3,1,right,61,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,54300,1.0,0,1,0
2883,2883,5thisExp_2024-06-24_16h03.13.364.csv,-0.8305084745762712,4,start,1,1,1.0,1,1,0.2812615046488582,1,1,3,1,right,61,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,54300,1.0,0,1,0
2884,2884,5thisExp_2024-06-24_16h03.13.364.csv,-0.7627118644067796,5,start,1,1,1.0,1,1,0.0511682865743994,1,1,3,1,right,61,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,54300,1.0,0,1,0
2885,2885,5thisExp_2024-06-24_16h03.13.364.csv,-0.6440677966101694,6,start,1,1,1.0,1,1,-0.5349475658864005,1,0,3,1,space,61,0,0,1,1,0.0,2,0,Lost_Novel,1,0,0,0,0,1.0,100,400,500,54300,1.0,1,1,1
2886,2886,5thisExp_2024-06-24_16h03.13.364.csv,-0.559322033898305,7,start,1,0,1.0,1,1,1.6631113719798762,1,1,3,1,space,61,0,0,0,1,1.0,2,1,Lost_Cached,1,0,0,0,0,0.0,-100,0,-300,54300,,1,1,1
2887,2887,5thisExp_2024-06-24_16h03.13.364.csv,-0.4915254237288136,8,start,1,0,0.0,1,1,0.4423754621282614,1,0,3,1,right,61,0,1,0,0,1.0,1,-1,Won_Novel,1,1,0,0,0,0.0,0,0,-200,54300,1.0,0,0,1
2888,2888,5thisExp_2024-06-24_16h03.13.364.csv,-0.4745762711864407,9,start,1,1,0.0,0,1,0.5179005374379526,1,1,3,1,right,61,1,1,0,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,54300,1.0,0,1,0
2889,2889,5thisExp_2024-06-24_16h03.13.364.csv,-0.4576271186440678,10,start,1,1,1.0,0,1,0.2988445396578918,1,1,3,1,right,61,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,54300,1.0,0,1,0
2890,2890,5thisExp_2024-06-24_16h03.13.364.csv,-0.4406779661016949,11,start,1,1,1.0,0,1,-0.8523774061305023,1,1,3,1,right,61,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,54300,1.0,0,1,0
2891,2891,5thisExp_2024-06-24_16h03.13.364.csv,-0.423728813559322,12,start,1,0,1.0,0,1,-0.987786733579225,1,1,3,1,right,61,0,1,1,0,0.0,1,0,Lost_Cached,1,1,0,0,0,1.0,0,0,-100,54300,0.5,0,0,1
2892,2892,5thisExp_2024-06-24_16h03.13.364.csv,-0.3220338983050847,13,start,1,1,0.0,1,1,0.4800777148172103,1,0,3,1,space,61,0,0,0,1,0.0,2,0,Lost_Novel,1,0,0,0,0,1.0,100,400,500,54300,1.0,1,1,1
2893,2893,5thisExp_2024-06-24_16h03.13.364.csv,-0.3050847457627119,14,start,1,1,1.0,0,1,-1.1753853474740237,1,1,3,1,space,61,0,0,0,1,1.0,2,1,Won_Cached,1,0,0,0,0,0.0,100,400,500,54300,1.0,1,1,1
2894,2894,5thisExp_2024-06-24_16h03.13.364.csv,-0.288135593220339,15,start,1,0,1.0,0,1,-1.0960156628208435,1,1,3,1,space,61,0,0,0,1,1.0,2,1,Lost_Cached,1,0,0,0,0,0.0,-100,0,-100,54300,0.0,1,1,1
2895,2895,5thisExp_2024-06-24_16h03.13.364.csv,-0.2711864406779661,16,start,1,1,0.0,0,1,-0.7648580281139458,1,1,3,1,space,61,0,0,0,1,1.0,2,-1,Won_Cached,1,0,0,0,0,0.0,100,400,500,54300,1.0,1,1,1
2896,2896,5thisExp_2024-06-24_16h03.13.364.csv,-0.2372881355932203,17,start,1,1,1.0,1,1,0.1253101909654466,1,1,3,1,space,61,0,0,0,1,1.0,2,1,Won_Cached,1,0,0,0,0,0.0,100,400,500,54300,1.0,1,1,1
2897,2897,5thisExp_2024-06-24_16h03.13.364.csv,-0.1525423728813559,18,start,1,0,1.0,1,1,-0.5438654778441908,1,0,3,1,left,61,1,1,0,0,1.0,0,1,Won_Novel,1,1,0,0,0,0.0,0,0,0,54300,0.0,0,1,0
2898,2898,5thisExp_2024-06-24_16h03.13.364.csv,-0.0677966101694915,19,start,1,0,0.0,1,1,-1.2489701702566718,1,0,3,1,space,61,0,0,1,1,0.0,2,0,Won_Novel,1,0,0,0,0,1.0,-100,0,-100,54300,0.0,1,1,1
2899,2899,5thisExp_2024-06-24_16h03.13.364.csv,0.0,20,start,1,1,0.0,1,1,-0.2772038281641536,1,1,3,1,space,61,0,0,0,1,1.0,2,-1,Won_Cached,1,0,0,0,0,0.0,100,400,500,54300,1.0,1,1,1
2900,2900,5thisExp_2024-06-24_16h03.13.364.csv,-0.9830508474576272,1,images/toothbrush.png,2,1,,1,1,1.1758819241594105,1,0,3,0,left,61,1,1,0,0,0.0,0,0,Lost_Novel,0,1,1,1,0,0.0,0,400,400,54300,1.0,0,1,0
2901,2901,5thisExp_2024-06-24_16h03.13.364.csv,-0.9491525423728814,2,images/toothbrush.png,2,1,1.0,1,1,-0.2818325476628893,1,1,3,0,left,61,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,54300,1.0,0,1,0
2902,2902,5thisExp_2024-06-24_16h03.13.364.csv,-0.8813559322033898,3,images/toothbrush.png,2,1,1.0,1,1,-0.8117055166840805,1,1,3,0,left,61,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,54300,1.0,0,1,0
2903,2903,5thisExp_2024-06-24_16h03.13.364.csv,-0.8305084745762712,4,images/toothbrush.png,2,1,1.0,1,1,-0.8540204061480303,1,1,3,0,left,61,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,54300,1.0,0,1,0
2904,2904,5thisExp_2024-06-24_16h03.13.364.csv,-0.7627118644067796,5,images/toothbrush.png,2,1,1.0,1,1,-1.209655587461434,1,1,3,0,left,61,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,54300,1.0,0,1,0
2905,2905,5thisExp_2024-06-24_16h03.13.364.csv,-0.6440677966101694,6,images/toothbrush.png,2,1,1.0,1,1,0.2194567634562146,1,1,3,0,left,61,0,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,500,54300,1.0,0,1,1
2906,2906,5thisExp_2024-06-24_16h03.13.364.csv,-0.559322033898305,7,images/toothbrush.png,2,0,1.0,1,1,0.0866363066595467,1,0,3,0,space,61,0,0,0,1,0.0,2,0,Won_Novel,0,0,0,1,0,1.0,-100,0,-300,54300,,1,1,1
2907,2907,5thisExp_2024-06-24_16h03.13.364.csv,-0.4915254237288136,8,images/toothbrush.png,2,0,0.0,1,1,-0.3697601834873879,1,1,3,0,space,61,0,0,0,1,1.0,2,-1,Lost_Cached,0,0,0,1,0,0.0,-100,0,-200,54300,1.0,1,0,1
2908,2908,5thisExp_2024-06-24_16h03.13.364.csv,-0.4745762711864407,9,images/toothbrush.png,2,1,0.0,0,1,-0.8498009906053222,1,0,3,0,left,61,1,1,0,0,1.0,0,-1,Lost_Novel,0,1,1,1,0,0.0,0,400,400,54300,1.0,0,1,0
2909,2909,5thisExp_2024-06-24_16h03.13.364.csv,-0.4576271186440678,10,images/toothbrush.png,2,1,1.0,0,1,-1.104730969676287,1,1,3,0,left,61,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,54300,1.0,0,1,0
2910,2910,5thisExp_2024-06-24_16h03.13.364.csv,-0.4406779661016949,11,images/toothbrush.png,2,1,1.0,0,1,-1.426283369336254,1,1,3,0,left,61,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,54300,1.0,0,1,0
